column1,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
10543,0.514705882,0.485294118,0,0,0,0.045454545,0,0.045454545,0,1,94.73684211,0,94.44444444,5.555555556,0,0,0,12.5,0,0,0,1,0,0,595,7805,6377,0,0,5
10544,0.961325967,0.038674033,0,1,0,0,0,0.285714286,0,1,94.11764706,0,100,0,0,0,0,63.63636364,0,0,0,1,0,0,305,8095,2583581,0,0,4
10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,184,5294,0,0,1,2
10546,0.766666667,0.233333333,0,0,0,0.301587302,0,0.301587302,0,1,31.25,0,100,0,0,0,0,32.25806452,0,0,0,0,0,0,198,7838,606,0,0,6
10547,0.947368421,0.052631579,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,60,0,0,0,1,1,0,992,7407,0,0,1,2
10548,0,1,0,11,0,0.018181818,0,0,1,1,0,0,0,100,0,0,0,0,0,0,0,1,1,1,0,-1,0,1,0,0
10549,0.946043165,0.053956835,0,0,0,0,0,0.066666667,0,1,77.27272727,0,100,0,0,0,0,72,0,0,0,1,1,0,-1,8519,641,0,0,6
10550,0.837837838,0.162162162,0,3,0,0,0,0,0,1,0,0,0,100,0,0,0,83.33333333,0,0,0,1,0,0,426,7243,0,0,0,2
10551,0.844036697,0.155963303,0,0,0,0.411764706,0,0.058823529,0,0,66.66666667,0,0,0,0,0,0,46.66666667,0,0,0,1,1,0,635,5208,27339,0,0,5
10552,0.961538462,0.038461538,0,0,0,0.571428571,0,0,1,0,100,0,75,25,0,0,0,87.09677419,0,0,0,1,0,0,0,-1,0,0,0,2
10553,0.769230769,0.230769231,0,1,0,0.166666667,0,0.083333333,0,1,90,0,93.33333333,6.666666667,0,0,0,13.04347826,0,0,0,1,1,0,80,1380,5572480,0,0,2
10554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7102,8264,0,0,1,6
10555,0.653846154,0.346153846,0,0,0,0.444444444,0,0,0,0,93.33333333,0,0,0,0,0,0,5.555555556,0,0,0,0,1,0,127,9368,31833,0,0,6
10556,0.864197531,0.135802469,0,0,0,0.666666667,0,0,0,0,100,0,100,0,0,0,0,52.85714286,0,0,0,0,1,0,901,7134,13,0,0,7
10557,0.441558442,0.558441558,0,6,0,0,0,0,1,1,0,0,0,100,0,0,0,37.5,0,0,0,0,1,0,323,41,0,0,1,3
10558,0.93877551,0.06122449,0,0,0,0,0,0.333333333,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,0,372,1820,939835,0,0,4
10559,0.115107914,0.884892086,0,1,0,0.048780488,0,0.093495935,0,1,0,0,28.35820896,71.64179104,0,0,0,4.04040404,0,0,0,1,0,0,336,760,0,0,1,0
10560,0.513513514,0.486486486,0,4,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,1,0,163,933,249971,0,0,3
10561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,67,-1,6925913,0,0,2
10563,0.509803922,0.490196078,0,4,0,0,0,0,0,1,0,0,0,100,0,0,0,100,0,0,0,1,1,0,2976,8346,1,0,1,10
10564,0.5,0.5,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,24,-1,0,0,1,0
10565,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0
10566,0.404494382,0.595505618,0,3,0,0.405660377,0,0.103773585,1,1,0,0,0,100,0,0,0,55.88235294,0,0,0,1,1,0,371,7298,0,0,0,5
10567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7347,777104,0,0,3
10568,0.669491525,0.330508475,0,5,0,0,0,0,0,1,42.85714286,0,7.692307692,92.30769231,0,0,1,100,0,0,0,0,0,0,214,8186,2640,0,0,5
10569,0.857142857,0.142857143,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,402,2520,0,0,1,0
10570,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,224,5619,25607,0,0,2
10571,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,46,319,0,0,1,0
10572,0.949790795,0.050209205,0,0,0,0.666666667,0,0.083333333,0,0,100,0,93.75,6.25,0,0,0,8.333333333,0,0,0,0,1,1,0,-1,48618,0,0,4
10573,0.867924528,0.132075472,0,0,0,0.285714286,0,0,0,0,50,0,100,0,0,0,0,42.85714286,0,0,0,1,0,0,215,5995,4707988,0,0,4
10574,0.830645161,0.169354839,0,3,0,0.047619048,0,0.047619048,0,1,47.82608696,0,100,0,0,0,0,40,0,0,0,0,0,0,52,7618,1990852,0,0,2
10575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,270,461,0,0,1,0
10577,0.871794872,0.128205128,0,0,0,0,0,0,0,0,28.57142857,0,100,0,0,0,0,0,0,0,0,1,0,0,3455,5310,38610,0,0,5
10578,0.827160494,0.172839506,0,1,0,0.607142857,0,0.035714286,1,1,57.14285714,0,100,0,0,0,0,50,0,0,0,0,0,0,213,2344,233673,0,1,2
10579,0.936170213,0.063829787,0,0,0,0.333333333,0,0,0,0,80,0,0,100,0,0,0,97.2972973,0,0,0,1,0,0,40,3247,436389,0,0,4
10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,238,-1,7576349,0,1,0
10581,0.958199357,0.041800643,0,0,0,0.461538462,0,0.307692308,0,1,54.54545455,0,98.94736842,1.052631579,0,0,0,66.66666667,0,0,0,1,1,0,2942,1808,3467541,0,0,3
10582,0.8,0.2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,75,0,0,1,1,1,0,84,2837,0,0,0,2
10583,0.92183908,0.07816092,0,2,0,0.470588235,0,0,0,1,72.72727273,0,100,0,0,0,0,14.81481481,0,0,0,1,1,1,0,-1,1801352,0,0,4
10584,0.52173913,0.47826087,0,3,0,0,0,0,0,1,44.44444444,0,100,0,0,0,0,100,0,0,0,0,1,1,0,1423,0,0,1,0
10585,0.181818182,0.818181818,0,1,0,0.166666667,0,0,0,1,0,0,16.66666667,83.33333333,0,0,0,25,0,0,0,1,1,0,228,5615,0,0,1,5
10586,0.333333333,0.666666667,0,0,0,0.5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,260,7409,4044493,0,0,2
10587,0.975,0.025,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,50,0,0,0,1,1,0,842,3905,2659436,0,0,3
10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84,2837,0,0,1,2
10589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,205,3448,0,0,1,1
10590,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1,1,0,-1,202287,0,0,1
10591,0.028571429,0.971428571,0,2,0,0.029411765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,5660,6032,0,1,6
10592,0.590909091,0.409090909,0,9,0,0,0,0,0,1,64,0,0,100,0,0,0,100,0,0,0,1,0,0,585,7449,0,0,0,8
10593,0.904761905,0.095238095,0,0,0,0,0,0,0,0,88.88888889,0,0,100,0,0,0,100,0,0,0,1,1,0,135,596,411219,0,0,1
10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,290,74,0,0,1,0
10595,0.902255639,0.097744361,0,0,0,0.153846154,0,0,0,0,94.91525424,0,76.92307692,23.07692308,0,0,0,30,0,0,0,1,0,0,292,1899,507771,0,1,1
10596,0.956521739,0.043478261,0,0,0,1.411764706,0,0,0,0,92.30769231,0,92.66055046,7.339449541,0,0,0,20,0,0,0,0,0,0,321,8079,101628,0,0,5
10597,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,86,5758,0,0,1,1
10598,0.180952381,0.819047619,0,5,0,0.209302326,0,0,0,1,0,0,7.142857143,92.85714286,0,0,0,27.02702703,0,0,0,1,1,0,1061,6980,3698321,0,0,1
10599,0.872246696,0.127753304,0,0,0,0.103448276,0,0.034482759,0,1,61.53846154,0,100,0,0,0,0,51.61290323,0,0,0,1,1,0,2508,6258,689,0,0,6
10600,0.953125,0.046875,0,0,0,0,0,0,0,0,93.33333333,0,100,0,0,0,0,66.66666667,0,0,0,0,0,0,533,3850,1225017,0,1,3
10601,0.717391304,0.282608696,0,1,0,0.076923077,0,0.076923077,0,1,55.55555556,0,91.66666667,8.333333333,0,0,0,0,0,0,0,1,1,0,3087,7505,1754,0,0,5
10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2940,6556,0,0,1,2
10602,0.689655172,0.310344828,0,2,0,0.027777778,0,0,0,1,16.66666667,0,10,90,0,0,0,79.41176471,0,0,0,1,1,0,321,4061,99,0,0,5
10603,0.78515625,0.21484375,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,262,1564,1352976,0,0,2
10604,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,0,-1,5076,0,0,6
10605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,0,0,1,0
10606,0.9,0.1,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,50,0,0,0,1,0,0,217,3090,0,0,0,3
10607,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,348,1113,0,0,1,0
10608,0.689138577,0.310861423,0,8,0,0.042168675,0,0.018072289,0,1,6.666666667,0,0.877192982,99.12280702,0,0,0,75.86206897,0,0,0,1,1,1,0,-1,1279737,0,0,3
10610,0.4,0.6,0,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,1,1,0,420,3233,0,0,1,0
10611,0.413793103,0.586206897,0,0,0,0.764705882,0,0.058823529,1,0,42.85714286,0,0,100,0,0,0,56.25,1,0,0,1,0,0,237,4146,2131645,0,0,3
10612,0.267123288,0.732876712,0,2,0,0.028037383,0,0,1,1,4.761904762,0,0,100,0,0,0,26.92307692,0,0,0,1,1,0,69,2122,124192,0,1,6
10613,0.998461538,0.001538462,0,0,0,1,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,1,0,4644,35576,0,0,4
10614,0.967741935,0.032258065,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,1,0,-1,9075,0,0,6
10615,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,222,-1,0,0,1,1
10616,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,220,2618,0,0,1,0
10617,0.803418803,0.196581197,0,4,0,0,0,0.043478261,0,1,50,0,0,100,0,0,0,20,0,0,0,0,0,0,1176,6493,7329,0,1,5
10618,0.255102041,0.744897959,0,4,0,0,0,0,0,1,11.76470588,0,0,100,0,0,0,0,0,0,0,0,0,0,255,1937,114231,0,0,4
10619,0.8125,0.1875,0,0,0,0.666666667,0,0.333333333,0,0,100,0,100,0,0,0,0,25,0,0,0,0,1,0,292,4822,209887,0,1,4
10621,0.93081761,0.06918239,0,0,0,0.545454545,0,0.090909091,0,1,86.66666667,0,50,50,0,0,0,76,0,0,0,0,1,0,500,7900,141805,0,0,5
10622,0.555555556,0.444444444,0,2,0,0.166666667,0,0.25,0,1,50,0,0,0,0,0,0,62.5,0,0,0,0,1,1,0,-1,207173,0,0,2
10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,134,3153,0,0,1,3
10624,0.866666667,0.133333333,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,100,0,0,0,1,1,0,366,6208,0,0,0,1
10625,0.75,0.25,0,1,0,0.210526316,0,0.052631579,0,1,84.21052632,0,85.71428571,14.28571429,0,0,0,82.66666667,0,0,0,0,0,0,240,8892,174422,0,0,4
10626,0.5,0.5,0,1,0,0.083333333,0,0.208333333,1,1,18.75,0,0,100,0,0,0,69.49152542,0,0,0,1,0,0,346,5133,1315,0,0,7
10627,0.736842105,0.263157895,0,0,0,0.6,0,0,0,0,80,0,100,0,0,0,0,33.33333333,0,0,0,1,0,0,777,-1,752492,0,0,4
10628,0.357142857,0.642857143,0,4,0,0.017094017,0,0,1,1,10,0,49.41176471,50.58823529,0,0,0,1.886792453,0,0,0,0,1,0,0,298,0,0,1,3
10629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,294,4454,0,0,1,1
10630,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,321,2965,0,0,1,0
10631,0.902439024,0.097560976,0,0,0,0.25,0,0,0,0,0,0,92.85714286,7.142857143,0,0,0,66.66666667,0,0,0,0,1,1,0,-1,957184,0,0,2
10632,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,270,7765,32,0,0,5
10633,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,1,0,-1,0,0,1,0
10634,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,249,3403,0,0,1,1
10635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,266,-1,0,0,1,0
10636,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,0,0,956,6349,0,0,0,3
10637,0.571428571,0.428571429,0,0,0,0.047619048,0,0.095238095,1,0,62.5,0,12.5,87.5,0,0,1,88,0,0,0,1,1,0,554,4194,536277,0,0,3
10638,0.830508475,0.169491525,0,0,0,0.85,0,0,0,1,71.42857143,0,33.33333333,66.66666667,0,0,0,11.76470588,0,0,0,1,1,0,1309,4168,581435,0,0,4
10639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,110,4312,0,0,1,2
10640,0.890909091,0.109090909,0,0,0,0.333333333,0,0,0,0,40,0,60,40,0,0,0,88.88888889,0,0,0,1,0,0,766,3981,719927,0,0,4
10641,0.885869565,0.114130435,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,121,2071,7928061,0,0,1
10642,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,164,3489,0,0,1,0
10643,0.44,0.56,0,3,0,0,0,0,0,1,37.5,0,0,100,0,0,0,0,0,0,0,1,1,0,2974,8347,1,0,1,10
10644,0.87037037,0.12962963,0,0,0,0.142857143,0,0,0,0,100,0,70,30,0,0,0,20,0,0,1,1,0,0,1020,2632,9778902,0,0,3
10645,0.125,0.875,0,1,0,0.714285714,0,0.047619048,0,1,13.33333333,0,0,0,0,0,0,16.66666667,0,0,0,1,0,0,82,3206,379479,0,0,1
10646,0.418032787,0.581967213,0,1,0,0,0,0.014084507,0,1,1.369863014,0,71.42857143,28.57142857,0,0,0,0,0,0,0,1,0,0,1084,6220,0,0,0,4
10647,0.52,0.48,0,0,0,0,0,0.083333333,0,0,50,0,0,0,0,0,0,0,0,0,1,1,0,0,181,7489,63,0,0,10
10648,0.888888889,0.111111111,0,1,0,0,0,0,0,1,90,0,0,0,0,0,0,100,0,0,0,1,1,0,92,1734,0,0,1,3
10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,560,1647264,0,1,2
10650,0.071428571,0.928571429,0,0,0,0.230769231,0,0,0,1,0,0,0,0,0,0,0,14.28571429,0,0,0,1,0,0,373,7296,0,0,1,5
10651,0.864583333,0.135416667,0,0,0,0,0,0,0,0,90.47619048,0,0,100,0,0,0,37.5,0,0,0,0,0,0,294,9204,688,0,0,6
10652,0.472727273,0.527272727,0,0,0,0.137931034,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,208,5635,2,0,0,10
10653,0.703703704,0.296296296,0,2,0,0,0,0,0,1,55.55555556,0,100,0,0,0,0,100,0,0,0,1,1,0,206,1985,2350712,0,0,2
10654,0.555555556,0.444444444,0,0,0,0.625,0,0,0,0,50,0,80,20,0,0,0,25,0,0,0,1,0,0,217,5626,0,0,1,5
10655,0.878378378,0.121621622,0,0,0,0.222222222,0,0.777777778,0,0,46.15384615,0,96.96969697,3.03030303,0,0,0,95,0,0,0,0,0,0,328,768,1037324,0,1,2
10656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2298,5736,30597,0,0,5
10657,0.95505618,0.04494382,0,0,0,1,0,0,0,1,86.66666667,0,66.66666667,33.33333333,0,0,0,100,0,0,0,1,0,0,148,7158,2294,0,1,3
10658,0.845070423,0.154929577,0,3,0,0.181818182,0,0,0,1,14.28571429,0,100,0,0,0,0,52.38095238,0,0,0,1,1,0,164,7872,1453,0,0,5
10659,0.757281553,0.242718447,0,0,0,0.84,0,0.08,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,2417,8905,76638,0,0,4
10660,0.2,0.8,0,2,0,0,0,0,0,1,0,0,100,0,0,0,0,100,0,0,0,1,0,0,174,5670,5824,0,1,6
10662,0.590909091,0.409090909,0,2,0,0.185185185,0,0.148148148,1,1,66.66666667,0,92.59259259,7.407407407,0,0,0,16.66666667,0,0,0,1,1,0,631,4848,6082,0,0,5
10663,0.966666667,0.033333333,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,77,5767,0,0,1,2
10664,0.590909091,0.409090909,0,2,0,0.111111111,0,0,0,1,62.5,0,0,0,0,0,0,60,0,0,0,1,1,1,0,-1,0,0,0,1
10665,0.19047619,0.80952381,0,1,0,0.176470588,0,0,0,1,0,0,20,80,0,0,0,25,0,0,0,1,1,0,228,5616,0,0,1,5
10666,0.372881356,0.627118644,0,0,0,0.540540541,0,0,0,0,90.90909091,0,0,100,0,0,0,2.857142857,0,0,0,1,1,0,486,-1,0,0,0,0
10667,0.967464115,0.032535885,0,0,0,0.5,0,0.147058824,0,0,100,0,100,0,0,0,0,70.43478261,0,0,0,0,1,0,903,7132,12,0,0,7
10668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,349,3668,6075200,0,1,2
10669,0.987654321,0.012345679,0,0,0,0,0,0,0,0,97.61904762,0,100,0,0,0,0,83.33333333,0,0,0,1,1,0,224,1601,0,0,0,0
10670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,196,534,7375648,0,1,1
10671,0.988372093,0.011627907,0,0,0,0,0,0,0,0,95,0,100,0,0,0,0,100,0,0,0,1,1,1,0,-1,0,0,1,2
10672,0.608695652,0.391304348,0,0,0,0.222222222,0,0,0,1,25,0,0,0,0,0,0,50,0,0,0,1,1,0,168,5675,1482456,0,0,4
10674,0.857988166,0.142011834,0,0,0,0.25,0,0.083333333,0,0,100,0,95.23809524,4.761904762,0,0,0,4.166666667,0,0,0,1,1,0,535,-1,0,0,0,2
10675,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,0,0,594,7440,458473,0,1,3
10676,0.796460177,0.203539823,0,0,0,0.47826087,0,0.173913043,0,1,78.26086957,0,0,100,0,0,0,38.46153846,0,0,0,0,0,0,2884,8759,2416,0,0,7
10677,0.992,0.008,0,0,0,0,0,1,0,0,100,0,90,10,0,0,0,100,0,0,0,1,1,0,568,-1,0,0,1,2
10678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,26,7644,3871327,0,1,5
10679,0.428571429,0.571428571,0,3,0,0,0,0.083333333,1,1,0,0,0,0,0,0,0,33.33333333,0,0,0,1,1,1,0,-1,0,1,1,0
10680,0.858490566,0.141509434,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,40,0,0,0,0,0,0,362,6212,3128,0,0,5
10681,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,2877,0,0,1,2
10682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,1,0,0,1408,8453,57889,0,0,5
10683,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,1,10
10684,0.115384615,0.884615385,0,0,0,0,0,0.086956522,0,1,7.692307692,0,0,0,0,0,0,0,0,0,0,1,0,0,381,8019,0,0,1,4
10685,0.974358974,0.025641026,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.66666667,0,0,0,1,0,0,1728,3751,0,0,0,2
10686,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,7419,285,0,0,7
10687,0.966666667,0.033333333,0,0,0,0,0,0,0,0,100,0,80,20,0,0,0,100,0,0,0,1,0,0,77,5767,0,0,1,2
10688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,683,0,0,1,0
10689,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,1,0,0,14,4003,5816617,0,1,0
10691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,375,8412,0,0,1,2
10692,0.8,0.2,0,0,0,0,0,0,0,0,100,0,0,100,0,0,1,0,0,0,0,0,0,0,3110,6752,2307,0,1,8
10693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,0
10694,0.242424242,0.757575758,0,5,0,0,0,0,0,1,0,0,0,100,0,0,0,70,0,0,0,1,0,0,265,3388,0,0,1,2
10695,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,0,272,7397,2503496,0,1,3
10696,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,1,0,0,959,6346,0,0,1,3
10697,0.897727273,0.102272727,0,0,0,0.555555556,0,0.222222222,1,0,85.71428571,0,100,0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0
10698,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,1,1,0,25,3993,5707171,0,1,0
10699,0.436548223,0.563451777,0,1,0,0.027027027,0,0,0,1,88.46153846,0,0,100,0,0,0,0,0,0,0,0,0,0,176,5667,813659,0,1,4
10700,0,1,0,0,0,0,0,0.142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,566,2356,0,0,0,2
10701,0.918918919,0.081081081,0,0,0,0.666666667,0,0.333333333,0,0,100,0,100,0,0,0,0,25,0,0,0,0,1,0,288,4826,203194,0,1,4
10702,0.912280702,0.087719298,0,0,0,0,0,0.2,0,0,91.66666667,0,100,0,0,0,0,20,0,0,0,0,1,0,0,920,11781,0,1,6
10703,0.37254902,0.62745098,0,0,0,0.015625,0,0,0,0,91.66666667,0,0,100,0,0,0,24.67532468,0,0,0,1,1,0,129,2792,604753,0,0,4
10704,0.666666667,0.333333333,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,224,7812,0,0,1,0
10706,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,1,0,1,1,1,0,-1,332453,0,0,4
10707,0.75,0.25,0,1,0,0.642857143,0,0.285714286,1,1,50,0,0,100,0,0,0,33.33333333,0,0,0,1,0,0,260,5219,720815,0,0,4
10709,0.895833333,0.104166667,0,0,0,0.6,0,0,0,0,75,0,100,0,0,0,0,75,0,0,0,0,0,0,1834,4009,320261,0,1,4
10710,0.653846154,0.346153846,0,2,0,0.711111111,0,0.022222222,0,1,65,0,95.34883721,4.651162791,0,0,0,5.333333333,0,0,0,1,1,0,500,8996,2132314,0,0,2
10711,0.90625,0.09375,0,0,0,0,0,0,0,0,40,0,100,0,0,0,0,100,0,0,0,1,0,0,3032,7988,24244,0,0,4
10712,1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,306,-2,0,1,0,0
10713,0.380952381,0.619047619,0,1,0,0.153846154,0,0,0,1,25,0,0,100,0,0,0,100,0,0,0,0,0,0,465,-2,40209,0,0,5
10714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,2197,4012,83296,0,0,3
10715,0.925,0.075,0,0,0,0.666666667,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1,1,0,0,6775,182793,0,0,4
10716,0.571428571,0.428571429,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,0,1,0,0,316,7354,303835,0,1,4
10717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,329,6245,0,0,1,0
10718,0.4,0.6,0,0,0,0.666666667,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1049,5159,115,0,1,8
10719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328,5151,0,0,1,2
10720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,895,0,0,1,0
10721,0.659482759,0.340517241,0,1,0,0.075949367,0,0.303797468,0,1,33.33333333,0,86.66666667,13.33333333,0,0,0,97.5,0,0,0,0,0,0,139,5704,4445,0,0,5
10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2430,1953,4365,0,1,3
10723,0.84375,0.15625,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,96,0,0,0,1,1,0,1048,5160,0,0,1,8
10724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,251,1220,0,0,1,2
10725,0.923076923,0.076923077,0,0,0,0,0,0.4,0,0,100,0,100,0,0,0,0,28.57142857,0,0,0,0,1,0,272,8495,2675001,0,0,5
10726,0.881002088,0.118997912,0,0,0,0.403508772,0,0.114035088,0,0,100,0,100,0,0,0,0,64.1509434,0,0,0,1,1,0,905,7130,12,0,0,7
10727,0.930769231,0.069230769,0,0,0,0.555555556,0,0,0,0,100,0,100,0,0,0,0,57.14285714,0,0,0,0,1,0,904,7131,12,0,0,7
10728,0.913256956,0.086743044,0,1,0,0.056603774,0,0.339622642,0,1,64.51612903,0,97.95918367,2.040816327,0,0,0,25,0,0,0,0,0,0,350,8414,176808,0,0,4
10729,0.975535168,0.024464832,0,0,0,0.416666667,0,0,0,0,88.23529412,0,100,0,0,0,0,12,0,0,0,0,0,0,175,5304,4171,0,0,5
10730,0.6,0.4,0,0,0,0.25,0,0,0,0,71.42857143,0,100,0,0,0,0,0,1,0,0,1,0,0,266,4481,2174782,0,0,4
10731,0.272727273,0.727272727,0,0,0,0.125,0,0.166666667,0,0,66.66666667,0,50,50,0,0,0,4.347826087,0,0,0,1,1,0,644,1547,4639,0,1,2
