column1,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks
8905,0,0,0,0,3,0,0,1,0,0,0,4,2,1,1,0,9,9,0,4.75,4.75,0,0,0,0,0,0,0,21
8906,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,19,19,0,13.5,13.5,0,0,1,0,0,0,0,70
8907,0,0,0,0,3,0,0,0,0,0,0,4,1,1,13,1,13,13,3,5,13,2.333333333,0,0,0,0,0,0,9
8909,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,157
8910,0,0,0,0,1,0,1,0,0,2,0,2,0,1,1,4,4,1,4,2.5,1,4,0,0,0,0,0,0,10
8911,0,0,0,0,2,0,0,0,0,1,0,7,1,1,17,1,17,17,7,5.714285714,17,3.833333333,1,0,0,0,0,0,4
8912,0,1,0,0,2,1,0,1,0,1,0,12,3,1,2,1,36,12,36,8.166666667,8,8.222222222,0,0,0,0,0,0,26
8913,0,0,0,0,2,0,0,0,0,0,0,15,5,1,3,1,10,10,10,5.8,6.5,5.692307692,0,0,0,0,0,0,33
8914,0,1,1,1,3,1,0,0,0,1,1,16,7,2,2,2,9,3,9,4.3125,2.75,4.833333333,0,0,0,0,0,2,38
8915,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,14
8916,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,52
8917,0,0,0,0,2,0,0,1,0,1,0,6,0,4,10,4,16,16,10,9.333333333,13,7.5,0,0,0,0,0,0,127
8918,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,13,13,0,11,11,0,1,0,0,0,0,2,611
8919,0,0,0,0,3,0,0,0,0,0,0,9,7,1,1,1,32,11,32,7.111111111,5.333333333,8,0,0,0,0,0,0,4
8920,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,10,13,13,10,8.666666667,8,10,0,0,0,0,0,0,14
8921,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,71
8922,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,3,8,8,7,5.25,5.5,5,0,0,0,0,0,0,21
8923,0,0,0,0,3,0,0,0,0,2,0,6,0,2,2,3,8,8,6,4.5,5,4.25,0,0,0,0,0,0,130
8924,0,0,0,0,2,0,0,0,0,0,0,2,0,8,8,0,11,11,0,9.5,9.5,0,0,0,0,0,0,0,0
8925,0,0,0,0,1,1,0,0,0,0,0,6,5,2,2,2,14,14,7,5.333333333,8,4,0,0,0,0,0,0,237
8926,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,119
8927,0,1,0,0,2,0,0,0,0,1,0,9,5,2,3,2,14,10,14,6.111111111,6.5,6,0,0,0,0,0,0,96
8928,0,0,0,0,1,0,0,0,0,0,0,2,1,4,4,5,5,4,5,4.5,4,5,0,0,0,0,1,0,19
8929,0,0,0,0,3,0,1,0,0,0,0,7,23,1,1,4,99,5,99,17.71428571,3.25,37,0,0,0,0,0,0,0
8930,0,0,0,0,3,0,0,0,0,0,0,14,13,2,3,2,23,14,23,10.14285714,8.5,10.41666667,1,0,0,0,0,0,31
8931,0,0,0,0,2,0,0,0,0,0,0,5,3,3,4,3,25,25,13,11,14.5,8.666666667,0,0,0,0,0,0,0
8932,0,0,0,0,2,0,0,0,0,2,0,3,0,3,28,3,28,28,5,12,28,4,1,0,0,0,0,0,25
8933,0,0,0,0,3,0,0,0,0,0,0,10,4,3,3,3,20,20,11,6.9,11.5,5.75,0,0,0,0,0,0,8
8934,0,0,0,0,2,0,0,0,0,3,0,11,2,1,3,1,11,9,11,5.818181818,6,5.777777778,0,0,0,0,0,0,9
8935,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,11,9,11,6.5,5.5,7.5,0,1,0,0,0,0,227
8936,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,16,16,11,8.714285714,9.5,8.4,0,0,0,0,0,0,140
8937,0,0,0,0,2,0,0,0,0,2,0,2,0,10,10,0,13,13,0,11.5,11.5,0,0,0,0,0,0,0,0
8938,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,286
8939,0,0,0,0,2,1,0,0,0,1,0,4,0,3,3,5,7,5,7,5,4,6,1,0,0,0,0,0,11
8940,0,0,0,0,2,0,0,0,0,2,0,5,3,3,3,3,18,18,11,8.4,10.5,7,0,0,0,0,0,0,26
9530,0,0,0,0,2,0,0,0,0,0,0,3,0,5,5,10,10,7,10,7.333333333,6,10,0,0,0,0,0,0,0
8941,0,1,0,0,3,1,0,0,0,3,0,10,8,1,8,1,40,8,40,9.7,8,9.888888889,0,0,0,1,0,0,503
8942,0,0,0,0,2,0,0,0,0,1,0,8,1,1,4,1,40,6,40,10,5,11.66666667,1,1,0,0,0,0,25
8943,0,0,0,0,2,0,0,0,0,0,0,7,3,3,7,3,7,7,6,4.857142857,7,4.5,1,0,0,0,0,0,17
8944,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,42
8945,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,14,14,0,11,11,0,0,1,0,0,0,0,188
8946,0,0,0,0,2,0,0,0,0,1,0,7,3,1,3,1,16,5,16,7.714285714,4,9.2,0,0,0,0,0,0,0
8947,0,0,0,1,2,0,0,1,0,0,0,2,1,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,0
8948,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,3,17,17,3,7.666666667,10,3,0,0,0,0,0,0,574
8949,0,0,0,0,3,0,0,1,0,1,0,8,4,2,8,2,46,10,46,11.625,9,12.5,0,0,0,0,0,0,11
8950,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,7,7,0,6.5,6.5,0,0,0,0,0,0,0,7
8951,0,1,0,0,3,0,0,0,0,0,0,9,1,2,8,2,16,16,10,6.222222222,12,4.571428571,0,0,0,0,0,0,0
8952,0,0,0,0,2,0,0,0,0,0,0,5,0,3,4,3,13,12,13,8.4,8,8.666666667,0,0,0,0,0,0,0
8953,0,0,0,0,2,0,0,0,0,0,0,11,4,1,5,1,15,6,15,6.636363636,5.5,6.888888889,1,1,0,0,0,0,10
8954,0,0,0,0,2,1,0,0,0,0,0,11,3,2,3,2,11,5,11,4.272727273,4,4.333333333,0,0,0,0,0,0,74
8955,0,0,0,0,2,0,0,0,0,0,0,8,4,5,5,6,12,12,9,7.75,8.5,7.5,3,0,0,0,0,0,1
8956,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,12,12,0,10,10,0,0,1,0,0,0,0,52
8957,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,203
8958,0,0,0,0,3,0,0,0,0,0,0,8,40,2,5,2,43,6,43,14,5.5,16.83333333,0,0,0,0,0,0,9
8960,0,0,0,0,1,0,0,0,0,1,0,2,1,7,8,7,8,8,7,7.5,8,7,0,0,0,0,0,0,1
8961,0,0,0,0,3,1,1,0,0,1,0,5,1,3,3,12,12,8,12,5.8,4.25,12,0,0,0,0,0,0,21
8962,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,39
8963,0,0,0,0,1,0,0,0,0,1,0,2,0,6,7,6,7,7,6,6.5,7,6,0,0,0,0,0,0,8
8964,0,0,0,0,1,0,0,0,0,0,0,1,0,14,14,0,14,14,0,14,14,0,0,0,0,0,0,0,47
8965,0,0,0,0,3,0,0,1,0,0,0,4,4,3,3,3,21,21,4,7.75,12,3.5,0,0,0,0,0,2,14
8967,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,368
8968,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,7
8969,0,0,0,0,3,0,0,0,0,0,0,6,0,4,4,4,5,5,5,4.333333333,4.25,4.5,0,0,0,0,0,0,7
8970,0,0,0,0,3,0,0,0,0,6,0,7,0,3,7,3,10,10,5,5.285714286,8.5,4,0,0,0,0,0,0,259
8971,0,0,0,0,3,0,0,1,0,0,0,7,9,1,3,1,123,13,123,21.28571429,8,26.6,0,0,0,0,0,0,183
8972,0,0,0,0,3,0,1,0,0,0,0,8,3,2,3,2,9,3,9,4.5,3,5,1,0,0,0,0,0,56
8973,0,1,0,0,3,0,0,0,0,0,0,39,15,2,3,2,34,8,34,7.487179487,5.5,7.594594595,0,0,0,0,0,0,0
8974,0,1,0,0,2,0,0,1,0,0,0,6,3,3,3,3,11,11,8,5.666666667,7,5,0,0,0,0,0,0,94
8975,0,0,0,0,2,0,0,0,0,0,0,1,0,8,8,0,8,8,0,8,8,0,0,0,0,0,0,0,234
8976,0,0,0,0,3,0,0,0,0,0,0,9,2,2,5,2,9,9,8,5.666666667,7.666666667,4.666666667,0,1,0,0,0,0,0
8977,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,3,10,10,6,5.5,6.5,4.5,0,0,0,0,0,0,0
8978,0,0,0,0,3,0,0,0,0,0,0,13,6,3,14,3,24,14,24,10.92307692,14,10.66666667,1,0,0,0,0,0,31
8979,0,1,0,0,3,0,0,1,0,0,0,7,2,1,1,3,30,30,11,8.714285714,10,7,0,0,0,0,0,0,22
8980,0,0,0,0,3,1,0,0,0,0,0,11,1,2,2,2,12,12,12,6.727272727,7,6.625,4,0,0,0,0,0,16
8981,0,0,0,0,3,1,0,0,0,2,0,12,6,3,3,3,13,13,10,5.833333333,8,5.4,3,0,0,0,0,0,587
8982,0,0,0,0,2,0,0,0,0,1,0,6,4,3,10,3,12,10,12,6.5,10,5.8,0,0,0,0,0,0,14
8983,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,3,5,5,3,3.666666667,4,3,0,0,0,0,0,0,199
8984,0,0,0,0,2,1,0,0,0,1,0,8,3,3,3,6,10,10,10,8.125,6.5,8.666666667,0,0,0,0,0,0,2
8985,0,0,0,0,1,0,0,0,0,0,0,2,1,2,20,2,20,20,2,11,20,2,1,0,0,0,0,0,3
8986,0,0,0,0,2,0,0,0,0,1,0,4,0,2,9,2,10,10,5,6.5,9.5,3.5,0,0,0,0,0,0,96
8987,0,0,1,0,3,1,0,0,0,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
8988,0,1,0,0,3,1,0,0,0,1,0,14,6,2,3,2,21,21,13,6.071428571,12,5.083333333,1,0,0,0,0,0,29
8989,0,0,0,0,3,0,1,0,0,1,0,12,4,3,3,3,36,7,36,11.08333333,5,12.3,1,0,0,0,0,0,1
8990,0,0,0,0,2,0,0,0,0,1,0,7,7,2,2,3,32,8,32,8.714285714,5.2,17.5,0,0,0,0,0,0,103
8991,0,0,0,0,2,0,0,0,0,0,0,5,0,3,4,3,22,22,13,10.4,13,8.666666667,0,0,0,0,0,0,0
8992,0,0,0,0,2,1,0,0,0,0,0,13,2,1,8,1,9,8,9,4.538461538,8,4.25,2,0,0,0,0,0,70
8993,0,0,0,0,2,0,0,1,0,0,0,2,1,7,7,0,11,11,0,9,9,0,0,0,0,0,0,0,0
8994,0,0,0,0,2,0,0,0,0,0,0,5,1,4,22,4,22,22,5,8.2,22,4.75,1,0,0,0,0,0,21
8995,0,0,0,0,2,1,0,0,0,0,0,24,8,2,3,2,25,17,25,8.666666667,10,8.545454545,3,0,0,0,0,0,0
8996,0,0,0,0,1,0,1,0,0,2,0,2,0,6,6,20,20,6,20,13,6,20,0,0,0,0,0,0,1
8997,0,0,0,0,3,1,0,1,0,0,0,9,1,1,1,2,12,12,7,4.555555556,5.5,3.8,2,0,0,0,0,0,21
8998,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,552
8999,0,0,0,0,3,0,0,0,0,1,0,2,4,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,79
9000,0,0,0,0,3,0,0,0,0,3,0,15,3,3,5,3,12,12,10,6,8.5,5.615384615,0,0,0,0,0,0,11
9001,0,0,0,0,2,0,0,0,0,0,0,4,1,2,2,4,9,9,5,5,5.5,4.5,0,1,0,0,0,0,1300
9002,0,0,0,0,3,0,0,0,0,0,0,68,36,1,3,1,106,14,106,22.94117647,8.5,23.37878788,2,0,0,0,0,0,13
9003,0,0,0,0,3,0,0,0,0,1,0,7,1,3,4,3,8,8,8,5.714285714,6,5.6,1,0,0,0,0,0,4
9004,0,0,0,0,3,0,0,1,0,0,0,2,3,3,3,0,17,17,0,10,10,0,0,0,0,0,0,0,78
9005,0,0,0,0,3,0,0,0,0,2,0,4,1,4,5,4,10,5,10,6.25,5,6.666666667,0,0,0,0,0,0,22
9006,0,0,0,0,2,0,0,0,0,1,0,10,3,2,3,2,9,6,9,5.2,4.5,5.375,0,0,0,0,0,0,274
9007,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,8,5.8,5.5,6,0,1,0,0,0,0,825
9008,0,0,0,0,2,0,0,0,0,0,0,4,1,4,4,5,11,11,6,6.5,7.5,5.5,0,0,0,0,0,0,417
9009,0,0,0,0,1,0,0,1,0,2,0,7,1,2,13,2,13,13,6,5.428571429,13,4.166666667,0,0,0,0,0,0,46
9010,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,3,14,14,4,6,8.5,3.5,0,0,0,0,0,0,8
9011,0,1,0,0,3,0,0,0,0,1,0,9,1,3,10,3,10,10,7,5.555555556,10,5,0,0,0,0,0,0,22
9012,0,1,0,0,3,0,0,0,0,0,0,10,6,2,3,2,16,16,6,5.7,6.125,4,1,0,1,0,0,0,0
9013,0,0,0,0,1,1,0,0,0,1,0,4,0,2,18,2,18,18,8,7.5,18,4,2,0,0,0,0,0,3
9014,0,1,0,0,2,1,0,1,0,1,0,13,3,1,2,1,46,14,46,8.230769231,8.666666667,8.1,0,0,0,0,0,0,26
9015,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,15
9016,0,0,0,0,2,0,0,0,0,0,0,3,2,4,4,40,40,11,40,18.33333333,7.5,40,0,0,0,0,0,0,23
9017,0,0,0,0,2,0,0,0,0,1,0,4,0,2,2,0,9,9,0,5.5,5.5,0,0,0,0,0,0,0,4
9019,0,0,0,0,3,0,0,0,0,0,0,4,0,3,9,3,11,11,4,6.75,10,3.5,0,0,0,0,0,2,1
9020,0,0,0,0,1,0,0,0,0,1,0,1,0,7,7,0,7,7,0,7,7,0,0,0,0,0,1,0,66
9021,0,1,0,0,3,0,0,0,0,0,0,36,6,1,23,1,23,23,17,5.861111111,23,5.371428571,0,0,0,0,0,0,17
9022,0,0,0,0,1,0,1,0,0,2,0,2,2,3,18,3,18,18,3,10.5,18,3,0,0,0,0,0,0,31
9023,0,0,0,0,2,0,0,0,0,0,0,4,2,3,3,8,9,7,9,6.75,5,8.5,0,0,0,0,1,0,8
9024,0,1,0,0,3,0,0,0,0,0,0,12,4,2,3,2,16,6,16,4.666666667,4.5,4.7,0,1,0,0,0,0,5
9025,0,0,0,1,3,1,1,0,0,1,0,8,3,2,2,2,7,4,7,3.75,3,4,0,0,0,0,0,0,91
9026,0,0,0,0,3,1,0,0,0,1,0,34,8,1,3,1,17,17,17,6.470588235,10,6.25,3,0,0,0,0,0,10
9027,0,0,0,0,3,1,0,0,0,0,0,14,8,2,14,2,14,14,13,5.714285714,14,5.076923077,4,0,0,0,0,0,6
9028,0,1,0,0,3,0,0,0,0,0,0,12,4,2,3,2,13,6,13,4.416666667,4.5,4.4,0,1,0,0,0,0,5
9029,0,0,0,0,3,0,0,0,0,0,0,2,0,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,63
9030,0,0,0,0,2,0,0,0,0,0,0,11,1,1,9,1,23,23,6,6,16,3.777777778,0,1,0,0,0,0,123
9031,0,0,0,0,1,0,0,0,0,1,0,3,0,2,15,2,15,15,4,7,15,3,1,0,0,0,0,0,0
9033,0,0,0,0,1,0,0,0,0,0,0,3,0,5,7,5,7,7,5,5.666666667,7,5,0,0,0,0,0,0,7
9034,0,0,0,0,3,0,0,1,0,0,0,15,1,2,3,2,19,19,9,5.4,11,4.538461538,0,0,0,0,0,0,1
9035,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4
9036,0,0,0,0,3,1,0,0,0,0,0,9,8,2,7,2,20,12,20,7.222222222,9.5,6.571428571,3,0,0,0,0,0,63
9037,0,0,0,0,2,0,0,1,0,1,0,3,1,4,4,0,8,8,0,6.333333333,6.333333333,0,0,1,0,0,0,0,14
9038,0,0,0,0,2,0,0,0,0,0,0,3,1,3,3,0,6,6,0,4.333333333,4.333333333,0,0,0,0,0,0,0,0
9039,0,0,0,0,3,1,0,0,0,0,0,11,2,3,7,3,15,11,15,6.636363636,9,6.111111111,0,0,0,0,0,0,0
9040,0,1,0,0,1,0,0,0,0,1,0,17,3,3,9,3,11,9,11,6.647058824,9,6.5,2,0,0,0,0,0,9
9041,0,0,0,0,3,0,0,0,0,0,0,16,3,1,7,1,17,7,17,6.25,7,6.2,0,0,0,0,1,0,0
9042,0,0,0,0,2,1,0,0,0,0,0,6,3,1,3,1,10,10,7,4.833333333,5.666666667,4,0,0,0,0,0,0,0
9043,0,0,0,0,3,0,0,0,0,0,0,11,5,3,3,3,17,17,17,9.818181818,10,9.777777778,0,0,0,0,0,0,0
9044,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,672
9045,0,0,0,0,3,0,0,0,0,1,0,3,0,3,3,0,12,12,0,8,8,0,1,0,0,0,0,2,7
9046,0,0,0,0,2,1,0,0,0,1,0,3,0,4,4,0,6,6,0,5.333333333,5.333333333,0,0,0,0,0,0,0,0
9047,0,0,0,0,2,1,0,1,0,1,0,9,0,1,2,1,33,10,33,7.777777778,7,8.166666667,0,0,0,0,0,0,26
9048,0,0,1,0,3,1,0,0,0,0,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
9049,0,0,0,0,3,0,0,0,0,0,0,5,4,2,3,2,19,19,4,6.2,11,3,0,0,0,0,0,0,68
9050,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,14,14,0,10,10,0,0,1,0,0,0,0,47
9051,0,0,0,1,1,0,0,0,0,0,0,4,1,3,8,3,9,8,9,6.5,8,6,0,0,0,0,0,0,51
9052,0,0,0,0,3,0,0,0,0,1,0,2,5,3,3,0,11,11,0,7,7,0,0,0,0,0,0,0,130
9053,0,0,0,0,3,0,1,0,0,0,0,3,3,3,3,7,7,3,7,4.333333333,3,7,0,0,0,0,0,2,519
9055,0,0,0,0,3,0,1,0,0,0,0,5,4,2,2,3,14,14,5,5.4,6.333333333,4,0,0,0,0,0,0,7
9056,0,0,0,0,2,0,0,0,0,0,0,5,0,4,8,4,19,19,5,8.2,13.5,4.666666667,0,0,0,0,0,0,220
9057,0,0,0,0,3,0,0,0,0,0,0,8,7,3,3,3,10,9,10,6.25,6,6.333333333,0,0,0,0,0,0,202
9058,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,15,15,0,12,12,0,0,0,0,0,0,0,21
9059,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,15
9060,0,0,0,0,3,0,0,0,0,1,0,4,3,2,3,2,13,8,13,6.5,5.5,7.5,0,0,0,0,0,0,6
9061,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,117
9062,0,0,0,0,2,1,0,0,0,1,0,5,4,2,3,2,8,8,8,4.6,5.5,4,0,0,0,0,0,0,336
9063,0,0,0,0,3,1,1,0,0,1,0,9,3,3,3,3,9,5,9,5.222222222,3.666666667,6,0,0,0,0,0,0,477
9064,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9,9,0,0,0,0,0,0,0,73
9065,0,0,1,0,3,1,0,0,0,0,0,5,6,3,3,0,9,9,0,5.6,5.6,0,0,0,0,0,0,0,31
9066,0,0,0,0,2,0,0,0,0,1,0,4,3,3,7,3,32,7,32,12.25,7,14,0,0,0,0,0,0,0
9067,0,0,0,0,3,1,0,1,0,0,0,6,3,3,3,4,10,6,10,5.333333333,4.666666667,6,0,0,0,0,0,0,34
9068,0,1,0,0,2,0,1,0,0,1,0,13,5,3,3,4,22,3,22,6.538461538,3,7.181818182,0,0,0,0,0,0,137
9069,0,0,0,0,3,0,0,0,0,1,0,7,5,2,3,2,101,7,101,18.42857143,5,23.8,0,0,0,0,0,0,44
9070,0,0,0,0,2,0,0,0,0,1,0,7,4,2,8,2,24,17,24,14,12.5,14.6,1,0,0,0,1,2,1
9071,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,3,10,10,5,4.8,6.5,3.666666667,0,0,0,0,0,0,0
9072,0,0,0,0,2,1,0,0,0,0,0,9,0,1,7,1,10,10,8,5.222222222,8.5,4.285714286,1,0,0,0,0,0,24
9073,0,0,0,0,1,0,0,0,0,1,0,8,0,2,6,2,10,6,10,6,6,6,0,0,0,0,0,0,177
9074,0,0,0,0,2,1,0,0,0,0,0,5,5,3,3,5,10,7,10,6.4,5.666666667,7.5,0,0,0,0,0,0,319
9075,0,0,0,0,2,0,0,0,0,1,0,4,0,4,5,4,10,10,10,7.25,7.5,7,0,0,0,0,0,0,462
9076,0,0,1,0,3,1,0,0,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51
9077,0,0,0,0,2,0,0,0,0,1,0,6,4,3,3,5,17,17,7,7.5,10,6.25,0,0,0,0,0,0,76
9078,0,0,0,0,3,0,0,1,0,0,0,7,1,2,6,2,8,8,6,4.571428571,7,3.6,0,0,0,0,0,0,109
9079,0,0,0,0,1,0,0,0,0,0,0,2,1,5,6,5,6,6,5,5.5,6,5,0,0,0,0,0,0,0
9080,0,0,0,0,3,1,0,0,0,0,0,6,0,2,3,2,6,6,4,3.833333333,4.25,3,0,0,0,0,0,0,31
9081,0,0,0,0,2,0,0,0,0,2,0,4,1,4,5,4,8,6,8,5.75,5.5,6,2,1,0,0,0,0,1
9082,0,0,0,0,3,0,0,1,0,0,0,5,5,3,3,3,9,9,5,4.8,6,4,1,0,0,0,0,0,87
9083,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,23,23,0,13,13,0,0,0,0,0,0,0,65
9084,0,1,0,0,2,0,0,0,0,1,0,11,6,3,3,3,10,7,10,5.090909091,5,5.111111111,0,0,0,0,0,0,50
9085,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,14,14,0,8.5,8.5,0,0,0,0,0,0,0,21
9086,0,0,0,0,2,0,0,0,0,1,0,4,1,3,16,3,16,16,15,10.5,16,8.666666667,0,0,0,0,0,0,78
9087,0,1,0,0,2,0,0,0,0,0,0,5,1,3,7,3,11,7,11,6.2,7,6,0,0,0,0,0,0,11
9088,0,0,0,0,2,0,1,0,0,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,46
9089,0,0,0,0,3,1,0,0,0,0,0,10,6,1,2,1,12,4,12,4.5,3,5.142857143,0,0,0,0,0,0,229
9090,0,0,0,0,2,0,0,0,0,0,0,13,4,1,3,1,11,11,9,4.692307692,7,4.272727273,0,0,0,0,0,0,88
9091,0,0,0,0,2,1,0,0,0,1,0,7,4,2,3,2,12,12,7,5,7.5,4,0,0,0,0,0,0,119
9092,0,0,0,0,2,0,0,0,0,0,0,7,2,3,15,3,15,15,11,7.285714286,15,6,1,0,0,0,0,0,10
9093,0,0,0,0,1,0,0,0,0,0,0,3,0,4,15,4,15,15,4,7.666666667,15,4,0,0,0,0,0,0,60
9094,0,0,0,0,2,0,0,0,0,0,0,1,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,77
9095,0,0,0,0,2,0,0,0,0,0,0,7,5,2,16,2,32,16,32,13.28571429,16,12.83333333,0,0,0,0,0,0,18
9096,0,1,0,0,3,1,0,0,0,1,0,8,3,2,3,2,8,7,8,4.875,5,4.833333333,3,0,0,0,0,0,151
9097,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,133
9098,0,0,0,0,1,0,0,0,0,1,0,4,2,3,9,3,9,9,8,6.25,9,5.333333333,1,0,0,0,0,0,0
9099,0,0,0,0,3,0,0,0,0,0,0,7,41,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9
9100,0,0,0,0,1,0,0,0,0,1,0,5,0,3,7,3,8,7,8,6.2,7,6,0,0,0,0,0,0,9
9101,0,0,0,0,3,0,0,0,0,0,0,7,3,1,3,1,16,16,8,6.285714286,9.5,5,1,0,0,0,0,1,0
9102,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0
9104,0,0,1,0,3,1,0,0,0,0,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,51
9105,0,0,0,0,1,0,0,0,0,0,0,2,0,4,6,4,6,6,4,5,6,4,0,0,0,0,0,0,7
9106,0,1,0,0,2,1,0,0,0,2,0,10,5,2,3,2,12,10,12,6.5,6.5,6.5,0,0,0,0,0,0,96
9107,0,0,0,0,3,0,0,0,0,1,0,5,6,3,3,4,18,18,9,8,10.5,6.333333333,1,0,0,0,0,0,211
9108,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,135
9109,0,0,0,0,1,0,0,0,0,1,0,1,0,14,14,0,14,14,0,14,14,0,0,0,0,0,0,0,214
9110,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,209
9111,0,0,0,0,3,0,0,0,0,1,0,1,0,9,9,0,9,9,0,9,9,0,0,0,0,0,1,0,139
9112,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,8,8,7,5.2,5.5,5,1,0,0,0,0,0,3
9113,0,0,0,0,1,1,0,0,0,1,0,4,0,4,7,4,7,7,5,5.25,7,4.666666667,1,0,0,0,0,0,10
9114,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,4,9,7,9,5.857142857,5,6.2,0,0,0,0,0,0,12
9115,1,0,0,0,3,0,0,0,0,0,0,4,0,6,6,0,15,15,0,9.25,9.25,0,0,0,0,0,0,2,39
9116,0,0,0,0,2,1,0,0,0,0,0,10,0,2,16,2,16,16,11,6.1,16,5,3,0,0,0,0,0,12
9117,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,6,6,0,5,5,0,0,0,0,0,0,0,68
9118,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6,6,0,0,0,0,0,0,0,174
9119,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,2,11,11,7,5,5.25,4.5,2,0,0,0,0,0,21
9120,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,58
